datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,season_2,season_3,season_4,y_pred
2012-07-23 12:00:00,3,0,1,2,32.8,37.12,52,11.0014,0,1,0,313.467032885085
2012-07-23 13:00:00,3,0,1,2,32.8,37.12,52,7.0015,0,1,0,313.467032885085
2012-07-23 14:00:00,3,0,1,2,31.98,37.12,59,11.0014,0,1,0,284.55780862313543
2012-07-23 15:00:00,3,0,1,1,32.8,37.88,55,12.998,0,1,0,305.0085879763061
2012-07-23 16:00:00,3,0,1,1,33.62,38.635,52,8.9981,0,1,0,322.63988569321725
2012-07-23 17:00:00,3,0,1,1,33.62,38.635,52,8.9981,0,1,0,322.63988569321725
2012-07-23 18:00:00,3,0,1,1,33.62,37.88,46,7.0015,0,1,0,339.5567755107751
2012-07-23 19:00:00,3,0,1,1,32.8,37.12,52,16.9979,0,1,0,313.467032885085
2012-07-23 20:00:00,3,0,1,1,31.16,35.605,62,11.0014,0,1,0,266.9265109062244
2012-07-23 21:00:00,3,0,1,1,31.16,35.605,62,12.998,0,1,0,266.9265109062244
2012-07-23 22:00:00,3,0,1,1,30.34,34.09,62,12.998,0,1,0,257.7536580980922
2012-07-23 23:00:00,3,0,1,1,29.52,34.09,66,11.0014,0,1,0,237.3028787449215
2012-07-24 00:00:00,3,0,1,1,28.7,33.335,74,8.9981,0,1,0,205.5741728467122
2012-07-24 01:00:00,3,0,1,1,27.88,31.82,79,11.0014,0,1,0,182.30391185728178
2012-07-24 02:00:00,3,0,1,1,27.06,30.305,83,11.0014,0,1,0,161.85313250411107
2012-07-24 03:00:00,3,0,1,1,27.06,30.305,83,11.0014,0,1,0,161.85313250411107
2012-07-24 04:00:00,3,0,1,1,27.06,30.305,83,6.0032,0,1,0,161.85313250411107
2012-07-24 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,0,1,0,161.85313250411107
2012-07-24 06:00:00,3,0,1,1,27.06,30.305,83,8.9981,0,1,0,161.85313250411107
2012-07-24 07:00:00,3,0,1,1,28.7,33.335,74,11.0014,0,1,0,205.5741728467122
2012-07-24 08:00:00,3,0,1,1,30.34,34.85,70,12.998,0,1,0,235.19780500801505
2012-07-24 09:00:00,3,0,1,1,34.44,40.15,53,0.0,0,1,0,328.99325686508973
2012-07-24 10:00:00,3,0,1,1,33.62,39.395,56,19.9995,0,1,0,311.36195914817864
2012-07-24 11:00:00,3,0,1,2,34.44,40.15,53,22.0028,0,1,0,328.99325686508973
2012-07-24 12:00:00,3,0,1,2,33.62,39.395,56,15.0013,0,1,0,311.36195914817864
2012-07-24 13:00:00,3,0,1,2,34.44,40.15,53,19.9995,0,1,0,328.99325686508973
2012-07-24 14:00:00,3,0,1,2,34.44,40.15,53,15.0013,0,1,0,328.99325686508973
2012-07-24 15:00:00,3,0,1,1,33.62,38.635,49,19.9995,0,1,0,331.09833060199617
2012-07-24 16:00:00,3,0,1,1,32.8,37.88,55,19.9995,0,1,0,305.0085879763061
2012-07-24 17:00:00,3,0,1,1,32.8,37.12,52,22.0028,0,1,0,313.467032885085
2012-07-24 18:00:00,3,0,1,1,31.16,35.605,62,22.0028,0,1,0,266.9265109062244
2012-07-24 19:00:00,3,0,1,1,31.16,35.605,62,11.0014,0,1,0,266.9265109062244
2012-07-24 20:00:00,3,0,1,1,30.34,34.85,66,11.0014,0,1,0,246.47573155305366
2012-07-24 21:00:00,3,0,1,1,30.34,34.85,66,15.0013,0,1,0,246.47573155305366
2012-07-24 22:00:00,3,0,1,1,30.34,34.85,66,16.9979,0,1,0,246.47573155305366
2012-07-24 23:00:00,3,0,1,1,30.34,34.09,58,22.0028,0,1,0,269.0315846431308
2012-07-25 00:00:00,3,0,1,1,29.52,33.335,58,19.9995,0,1,0,259.85873183499865
2012-07-25 01:00:00,3,0,1,1,28.7,32.575,58,12.998,0,1,0,250.68587902686653
2012-07-25 02:00:00,3,0,1,1,27.88,31.82,61,15.0013,0,1,0,233.0545813099554
2012-07-25 03:00:00,3,0,1,1,27.06,31.06,65,15.0013,0,1,0,212.6038019567847
2012-07-25 04:00:00,3,0,1,1,26.24,30.305,65,15.0013,0,1,0,203.43094914865253
2012-07-25 05:00:00,3,0,1,1,26.24,30.305,65,11.0014,0,1,0,203.43094914865253
2012-07-25 06:00:00,3,0,1,1,26.24,30.305,65,12.998,0,1,0,203.43094914865253
2012-07-25 07:00:00,3,0,1,1,27.06,31.06,50,22.0028,0,1,0,254.8960265006794
2012-07-25 08:00:00,3,0,1,1,28.7,31.82,42,16.9979,0,1,0,295.79758520702086
2012-07-25 09:00:00,3,0,1,1,29.52,32.575,37,19.9995,0,1,0,319.0678461964512
2012-07-25 10:00:00,3,0,1,1,30.34,32.575,37,0.0,0,1,0,328.24069900458335
2012-07-25 11:00:00,3,0,1,1,31.16,33.335,33,0.0,0,1,0,348.6914783577541
2012-07-25 12:00:00,3,0,1,1,31.16,33.335,33,0.0,0,1,0,348.6914783577541
2012-07-25 13:00:00,3,0,1,1,31.98,34.09,31,11.0014,0,1,0,363.50329443840553
2012-07-25 14:00:00,3,0,1,1,32.8,34.85,29,8.9981,0,1,0,378.31511051905693
2012-07-25 15:00:00,3,0,1,1,31.98,34.09,31,6.0032,0,1,0,363.50329443840553
2012-07-25 16:00:00,3,0,1,1,32.8,34.85,29,11.0014,0,1,0,378.31511051905693
2012-07-25 17:00:00,3,0,1,1,32.8,34.85,31,0.0,0,1,0,372.67614724653765
2012-07-25 18:00:00,3,0,1,1,32.8,34.85,27,8.9981,0,1,0,383.9540737915762
2012-07-25 19:00:00,3,0,1,1,31.16,33.335,33,8.9981,0,1,0,348.6914783577541
2012-07-25 20:00:00,3,0,1,1,30.34,32.575,40,11.0014,0,1,0,319.78225409580443
2012-07-25 21:00:00,3,0,1,1,29.52,32.575,45,8.9981,0,1,0,296.511993106374
2012-07-25 22:00:00,3,0,1,1,28.7,32.575,58,8.9981,0,1,0,250.68587902686653
2012-07-25 23:00:00,3,0,1,1,27.88,31.82,57,19.9995,0,1,0,244.332507854994
2012-07-26 00:00:00,3,0,1,1,27.06,31.06,65,12.998,0,1,0,212.6038019567847
2012-07-26 01:00:00,3,0,1,1,27.06,31.06,65,15.0013,0,1,0,212.6038019567847
2012-07-26 02:00:00,3,0,1,1,27.06,31.06,69,16.9979,0,1,0,201.3258754117461
2012-07-26 03:00:00,3,0,1,1,27.06,31.06,69,15.0013,0,1,0,201.3258754117461
2012-07-26 04:00:00,3,0,1,1,27.06,31.06,74,12.998,0,1,0,187.22846723044788
2012-07-26 05:00:00,3,0,1,1,27.06,31.06,74,12.998,0,1,0,187.22846723044788
2012-07-26 06:00:00,3,0,1,1,27.06,30.305,78,16.9979,0,1,0,175.9505406854093
2012-07-26 07:00:00,3,0,1,1,28.7,33.335,74,16.9979,0,1,0,205.5741728467122
2012-07-26 08:00:00,3,0,1,2,28.7,33.335,74,16.9979,0,1,0,205.5741728467122
2012-07-26 09:00:00,3,0,1,2,29.52,34.09,70,8.9981,0,1,0,226.02495219988288
2012-07-26 10:00:00,3,0,1,1,30.34,34.85,70,15.0013,0,1,0,235.19780500801505
2012-07-26 11:00:00,3,0,1,1,32.8,40.15,66,15.0013,0,1,0,273.99428997744997
2012-07-26 12:00:00,3,0,1,1,34.44,40.91,56,16.9979,0,1,0,320.53481195631076
2012-07-26 13:00:00,3,0,1,1,35.26,41.665,53,19.9995,0,1,0,338.16610967322185
2012-07-26 14:00:00,3,0,1,1,36.9,43.94,47,16.9979,0,1,0,373.42870510704404
2012-07-26 15:00:00,3,0,1,1,37.72,44.695,42,19.9995,0,1,0,396.69896609647435
2012-07-26 16:00:00,3,0,1,1,38.54,43.94,38,26.0027,0,1,0,417.14974544964514
2012-07-26 17:00:00,3,0,1,1,36.9,43.18,45,27.9993,0,1,0,379.0676683795633
2012-07-26 18:00:00,3,0,1,1,37.72,43.94,40,23.9994,0,1,0,402.33792936899374
2012-07-26 19:00:00,3,0,1,1,36.9,43.18,45,22.0028,0,1,0,379.0676683795633
2012-07-26 20:00:00,3,0,1,1,35.26,40.91,50,16.9979,0,1,0,346.6245545820008
2012-07-26 21:00:00,3,0,1,1,32.8,37.12,49,40.9973,0,1,0,321.925477793864
2012-07-26 22:00:00,3,0,1,1,32.8,37.12,49,40.9973,0,1,0,321.925477793864
2012-07-26 23:00:00,3,0,1,1,29.52,34.09,70,8.9981,0,1,0,226.02495219988288
2012-07-27 00:00:00,3,0,1,1,29.52,34.09,70,0.0,0,1,0,226.02495219988288
2012-07-27 01:00:00,3,0,1,1,29.52,34.09,70,7.0015,0,1,0,226.02495219988288
2012-07-27 02:00:00,3,0,1,1,28.7,33.335,79,8.9981,0,1,0,191.47676466541395
2012-07-27 03:00:00,3,0,1,1,28.7,33.335,74,11.0014,0,1,0,205.5741728467122
2012-07-27 04:00:00,3,0,1,1,28.7,33.335,79,0.0,0,1,0,191.47676466541395
2012-07-27 05:00:00,3,0,1,1,28.7,33.335,84,0.0,0,1,0,177.37935648411573
2012-07-27 06:00:00,3,0,1,1,28.7,33.335,79,0.0,0,1,0,191.47676466541395
2012-07-27 07:00:00,3,0,1,1,29.52,34.09,70,12.998,0,1,0,226.02495219988288
2012-07-27 08:00:00,3,0,1,1,31.16,36.365,66,6.0032,0,1,0,255.64858436118578
2012-07-27 09:00:00,3,0,1,1,33.62,38.635,49,19.0012,0,1,0,331.09833060199617
2012-07-27 10:00:00,3,0,1,1,34.44,38.635,47,0.0,0,1,0,345.91014668264756
2012-07-27 11:00:00,3,0,1,1,34.44,38.635,47,22.0028,0,1,0,345.91014668264756
2012-07-27 12:00:00,3,0,1,1,34.44,39.395,49,23.9994,0,1,0,340.2711834101283
2012-07-27 13:00:00,3,0,1,1,34.44,38.635,47,19.0012,0,1,0,345.91014668264756
2012-07-27 14:00:00,3,0,1,1,35.26,40.15,47,19.9995,0,1,0,355.0829994907798
2012-07-27 15:00:00,3,0,1,1,35.26,39.395,41,15.0013,0,1,0,371.99988930833763
2012-07-27 16:00:00,3,0,1,1,34.44,38.635,47,15.0013,0,1,0,345.91014668264756
2012-07-27 17:00:00,3,0,1,1,35.26,39.395,41,19.0012,0,1,0,371.99988930833763
2012-07-27 18:00:00,3,0,1,1,33.62,37.88,46,11.0014,0,1,0,339.5567755107751
2012-07-27 19:00:00,3,0,1,1,33.62,38.635,52,12.998,0,1,0,322.63988569321725
2012-07-27 20:00:00,3,0,1,1,31.98,37.12,59,7.0015,0,1,0,284.55780862313543
2012-07-27 21:00:00,3,0,1,1,31.98,37.12,59,7.0015,0,1,0,284.55780862313543
2012-07-27 22:00:00,3,0,1,1,31.98,37.12,59,8.9981,0,1,0,284.55780862313543
2012-07-27 23:00:00,3,0,1,1,31.16,36.365,66,0.0,0,1,0,255.64858436118578
2012-07-28 00:00:00,3,0,0,1,30.34,34.09,62,8.9981,0,1,0,257.7536580980922
2012-07-28 01:00:00,3,0,0,1,29.52,34.09,70,6.0032,0,1,0,226.02495219988288
2012-07-28 02:00:00,3,0,0,1,29.52,34.09,70,0.0,0,1,0,226.02495219988288
2012-07-28 03:00:00,3,0,0,1,29.52,34.09,70,0.0,0,1,0,226.02495219988288
2012-07-28 04:00:00,3,0,0,1,28.7,33.335,79,12.998,0,1,0,191.47676466541395
2012-07-28 05:00:00,3,0,0,1,27.88,31.82,79,11.0014,0,1,0,182.30391185728178
2012-07-28 06:00:00,3,0,0,1,28.7,32.575,70,7.0015,0,1,0,216.85209939175076
2012-07-28 07:00:00,3,0,0,1,29.52,34.09,70,8.9981,0,1,0,226.02495219988288
2012-07-28 08:00:00,3,0,0,1,30.34,34.85,66,11.0014,0,1,0,246.47573155305366
2012-07-28 09:00:00,3,0,0,1,31.98,37.12,59,7.0015,0,1,0,284.55780862313543
2012-07-28 10:00:00,3,0,0,1,33.62,38.635,52,15.0013,0,1,0,322.63988569321725
2012-07-28 11:00:00,3,0,0,1,34.44,37.12,39,15.0013,0,1,0,368.4659997727248
2012-07-28 12:00:00,3,0,0,1,34.44,37.88,41,15.0013,0,1,0,362.82703650020545
2012-07-28 13:00:00,3,0,0,1,35.26,39.395,41,19.0012,0,1,0,371.99988930833763
2012-07-28 14:00:00,3,0,0,1,35.26,38.635,39,16.9979,0,1,0,377.6388525808569
2012-07-28 15:00:00,3,0,0,1,36.08,38.635,32,19.0012,0,1,0,406.5480768428066
2012-07-28 16:00:00,3,0,0,1,35.26,38.635,39,15.0013,0,1,0,377.6388525808569
2012-07-28 17:00:00,3,0,0,1,33.62,37.88,46,12.998,0,1,0,339.5567755107751
2012-07-28 18:00:00,3,0,0,1,33.62,37.12,43,19.0012,0,1,0,348.01522041955405
2012-07-28 19:00:00,3,0,0,1,27.88,31.82,83,0.0,0,1,0,171.0259853122432
2012-07-28 20:00:00,3,0,0,1,27.06,30.305,83,15.0013,0,1,0,161.85313250411107
2012-07-28 21:00:00,3,0,0,1,27.06,30.305,78,6.0032,0,1,0,175.9505406854093
2012-07-28 22:00:00,3,0,0,1,27.06,30.305,78,6.0032,0,1,0,175.9505406854093
2012-07-28 23:00:00,3,0,0,1,27.06,30.305,83,6.0032,0,1,0,161.85313250411107
2012-07-29 00:00:00,3,0,0,1,27.06,29.545,89,8.9981,0,1,0,144.9362426865532
2012-07-29 01:00:00,3,0,0,1,27.06,30.305,83,7.0015,0,1,0,161.85313250411107
2012-07-29 02:00:00,3,0,0,1,27.06,31.06,74,8.9981,0,1,0,187.22846723044788
2012-07-29 03:00:00,3,0,0,1,27.06,31.06,69,15.0013,0,1,0,201.3258754117461
2012-07-29 04:00:00,3,0,0,1,26.24,30.305,69,12.998,0,1,0,192.15302260361398
2012-07-29 05:00:00,3,0,0,1,25.42,29.545,78,12.998,0,1,0,157.60483506914508
2012-07-29 06:00:00,3,0,0,1,26.24,30.305,73,11.0014,0,1,0,180.87509605857537
2012-07-29 07:00:00,3,0,0,1,27.06,31.06,69,16.9979,0,1,0,201.3258754117461
2012-07-29 08:00:00,3,0,0,1,28.7,32.575,65,15.0013,0,1,0,230.949507573049
2012-07-29 09:00:00,3,0,0,1,29.52,34.09,62,16.9979,0,1,0,248.58080528996004
2012-07-29 10:00:00,3,0,0,1,30.34,34.09,62,0.0,0,1,0,257.7536580980922
2012-07-29 11:00:00,3,0,0,1,31.16,34.85,55,15.0013,0,1,0,286.66288236004186
2012-07-29 12:00:00,3,0,0,1,31.16,34.85,55,22.0028,0,1,0,286.66288236004186
2012-07-29 13:00:00,3,0,0,1,32.8,37.12,49,15.0013,0,1,0,321.925477793864
2012-07-29 14:00:00,3,0,0,1,32.8,36.365,46,12.998,0,1,0,330.38392270264296
2012-07-29 15:00:00,3,0,0,1,32.8,36.365,43,8.9981,0,1,0,338.8423676114219
2012-07-29 16:00:00,3,0,0,1,32.8,36.365,43,8.9981,0,1,0,338.8423676114219
2012-07-29 17:00:00,3,0,0,1,33.62,37.12,41,11.0014,0,1,0,353.65418369207333
2012-07-29 18:00:00,3,0,0,1,32.8,35.605,41,19.9995,0,1,0,344.48133088394115
2012-07-29 19:00:00,3,0,0,1,31.16,34.85,55,11.0014,0,1,0,286.66288236004186
2012-07-29 20:00:00,3,0,0,1,30.34,34.85,66,7.0015,0,1,0,246.47573155305366
2012-07-29 21:00:00,3,0,0,1,29.52,34.09,70,8.9981,0,1,0,226.02495219988288
2012-07-29 22:00:00,3,0,0,1,28.7,32.575,70,7.0015,0,1,0,216.85209939175076
2012-07-29 23:00:00,3,0,0,1,28.7,32.575,70,0.0,0,1,0,216.85209939175076
2012-07-30 00:00:00,3,0,1,1,28.7,33.335,74,6.0032,0,1,0,205.5741728467122
2012-07-30 01:00:00,3,0,1,1,28.7,33.335,74,0.0,0,1,0,205.5741728467122
2012-07-30 02:00:00,3,0,1,1,27.88,31.82,74,0.0,0,1,0,196.40132003858
2012-07-30 03:00:00,3,0,1,1,27.06,30.305,83,0.0,0,1,0,161.85313250411107
2012-07-30 04:00:00,3,0,1,1,27.06,30.305,83,0.0,0,1,0,161.85313250411107
2012-07-30 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,0,1,0,161.85313250411107
2012-07-30 06:00:00,3,0,1,1,27.06,30.305,83,11.0014,0,1,0,161.85313250411107
2012-07-30 07:00:00,3,0,1,1,28.7,33.335,79,6.0032,0,1,0,191.47676466541395
2012-07-30 08:00:00,3,0,1,2,29.52,34.85,74,7.0015,0,1,0,214.74702565484432
2012-07-30 09:00:00,3,0,1,2,30.34,34.85,70,0.0,0,1,0,235.19780500801505
2012-07-30 10:00:00,3,0,1,2,30.34,34.85,66,15.0013,0,1,0,246.47573155305366
2012-07-30 11:00:00,3,0,1,2,31.98,36.365,55,8.9981,0,1,0,295.83573516817404
2012-07-30 12:00:00,3,0,1,2,31.16,35.605,58,7.0015,0,1,0,278.20443745126295
2012-07-30 13:00:00,3,0,1,1,32.8,37.12,49,11.0014,0,1,0,321.925477793864
2012-07-30 14:00:00,3,0,1,1,32.8,37.12,49,15.0013,0,1,0,321.925477793864
2012-07-30 15:00:00,3,0,1,1,32.8,37.12,49,16.9979,0,1,0,321.925477793864
2012-07-30 16:00:00,3,0,1,1,32.8,37.12,49,19.0012,0,1,0,321.925477793864
2012-07-30 17:00:00,3,0,1,1,31.16,34.85,55,22.0028,0,1,0,286.66288236004186
2012-07-30 18:00:00,3,0,1,1,31.16,35.605,58,27.9993,0,1,0,278.20443745126295
2012-07-30 19:00:00,3,0,1,1,33.62,38.635,52,11.0014,0,1,0,322.63988569321725
2012-07-30 20:00:00,3,0,1,1,29.52,34.09,70,15.0013,0,1,0,226.02495219988288
2012-07-30 21:00:00,3,0,1,1,29.52,34.09,70,12.998,0,1,0,226.02495219988288
2012-07-30 22:00:00,3,0,1,2,28.7,33.335,74,15.0013,0,1,0,205.5741728467122
2012-07-30 23:00:00,3,0,1,1,28.7,33.335,74,12.998,0,1,0,205.5741728467122
2012-07-31 00:00:00,3,0,1,1,27.88,31.82,79,8.9981,0,1,0,182.30391185728178
2012-07-31 01:00:00,3,0,1,1,27.06,30.305,83,8.9981,0,1,0,161.85313250411107
2012-07-31 02:00:00,3,0,1,1,27.06,30.305,83,8.9981,0,1,0,161.85313250411107
2012-07-31 03:00:00,3,0,1,1,27.06,30.305,83,6.0032,0,1,0,161.85313250411107
2012-07-31 04:00:00,3,0,1,1,27.06,30.305,83,6.0032,0,1,0,161.85313250411107
2012-07-31 05:00:00,3,0,1,1,27.06,30.305,83,11.0014,0,1,0,161.85313250411107
2012-07-31 06:00:00,3,0,1,1,26.24,28.79,89,11.0014,0,1,0,135.76338987842104
2012-07-31 07:00:00,3,0,1,1,27.88,31.82,83,15.0013,0,1,0,171.0259853122432
2012-07-31 08:00:00,3,0,1,1,28.7,33.335,79,8.9981,0,1,0,191.47676466541395
2012-07-31 09:00:00,3,0,1,1,29.52,34.09,70,7.0015,0,1,0,226.02495219988288
2012-07-31 10:00:00,3,0,1,1,29.52,34.09,66,0.0,0,1,0,237.3028787449215
2012-07-31 11:00:00,3,0,1,1,31.16,35.605,58,0.0,0,1,0,278.20443745126295
2012-07-31 12:00:00,3,0,1,1,32.8,36.365,46,0.0,0,1,0,330.38392270264296
2012-07-31 13:00:00,3,0,1,1,32.8,37.88,55,19.0012,0,1,0,305.0085879763061
2012-07-31 14:00:00,3,0,1,1,32.8,37.88,55,19.0012,0,1,0,305.0085879763061
2012-07-31 15:00:00,3,0,1,1,31.16,35.605,62,8.9981,0,1,0,266.9265109062244
2012-07-31 16:00:00,3,0,1,1,31.16,35.605,58,15.0013,0,1,0,278.20443745126295
2012-07-31 17:00:00,3,0,1,1,31.98,35.605,52,15.0013,0,1,0,304.294180076953
2012-07-31 18:00:00,3,0,1,1,31.16,34.85,55,19.0012,0,1,0,286.66288236004186
2012-07-31 19:00:00,3,0,1,3,30.34,34.09,62,23.9994,0,1,0,257.7536580980922
2012-07-31 20:00:00,3,0,1,3,28.7,32.575,70,12.998,0,1,0,216.85209939175076
2012-07-31 21:00:00,3,0,1,1,27.88,31.82,79,12.998,0,1,0,182.30391185728178
2012-07-31 22:00:00,3,0,1,1,27.88,31.82,74,16.9979,0,1,0,196.40132003858
2012-07-31 23:00:00,3,0,1,2,27.06,30.305,83,11.0014,0,1,0,161.85313250411107
2012-08-20 00:00:00,3,0,1,2,24.6,28.03,83,7.0015,0,1,0,134.33457407971468
2012-08-20 01:00:00,3,0,1,1,24.6,28.03,83,11.0014,0,1,0,134.33457407971468
2012-08-20 02:00:00,3,0,1,1,24.6,28.03,83,11.0014,0,1,0,134.33457407971468
2012-08-20 03:00:00,3,0,1,1,24.6,27.275,88,7.0015,0,1,0,120.23716589841645
2012-08-20 04:00:00,3,0,1,2,24.6,28.03,83,6.0032,0,1,0,134.33457407971468
2012-08-20 05:00:00,3,0,1,2,24.6,28.03,83,0.0,0,1,0,134.33457407971468
2012-08-20 06:00:00,3,0,1,2,24.6,28.79,78,8.9981,0,1,0,148.4319822610129
2012-08-20 07:00:00,3,0,1,2,25.42,29.545,78,8.9981,0,1,0,157.60483506914508
2012-08-20 08:00:00,3,0,1,2,25.42,29.545,73,7.0015,0,1,0,171.7022432504433
2012-08-20 09:00:00,3,0,1,2,26.24,30.305,69,0.0,0,1,0,192.15302260361398
2012-08-20 10:00:00,3,0,1,2,26.24,30.305,69,6.0032,0,1,0,192.15302260361398
2012-08-20 11:00:00,3,0,1,1,27.06,31.06,65,7.0015,0,1,0,212.6038019567847
2012-08-20 12:00:00,3,0,1,2,27.06,31.06,61,7.0015,0,1,0,223.8817285018233
2012-08-20 13:00:00,3,0,1,1,28.7,32.575,58,8.9981,0,1,0,250.68587902686653
2012-08-20 14:00:00,3,0,1,1,29.52,33.335,54,11.0014,0,1,0,271.13665838003726
2012-08-20 15:00:00,3,0,1,1,29.52,33.335,54,16.9979,0,1,0,271.13665838003726
2012-08-20 16:00:00,3,0,1,1,29.52,33.335,54,16.9979,0,1,0,271.13665838003726
2012-08-20 17:00:00,3,0,1,1,28.7,32.575,58,19.0012,0,1,0,250.68587902686653
2012-08-20 18:00:00,3,0,1,2,25.42,29.545,78,16.9979,0,1,0,157.60483506914508
2012-08-20 19:00:00,3,0,1,2,25.42,29.545,78,12.998,0,1,0,157.60483506914508
2012-08-20 20:00:00,3,0,1,2,25.42,28.79,83,19.0012,0,1,0,143.50742688784686
2012-08-20 21:00:00,3,0,1,1,24.6,28.03,83,0.0,0,1,0,134.33457407971468
2012-08-20 22:00:00,3,0,1,2,24.6,28.03,83,0.0,0,1,0,134.33457407971468
2012-08-20 23:00:00,3,0,1,2,24.6,28.03,83,0.0,0,1,0,134.33457407971468
2012-08-21 00:00:00,3,0,1,2,24.6,28.03,83,6.0032,0,1,0,134.33457407971468
2012-08-21 01:00:00,3,0,1,2,24.6,28.03,83,8.9981,0,1,0,134.33457407971468
2012-08-21 02:00:00,3,0,1,2,23.78,27.275,88,19.0012,0,1,0,111.06431309028433
2012-08-21 03:00:00,3,0,1,1,22.96,26.515,88,0.0,0,1,0,101.89146028215215
2012-08-21 04:00:00,3,0,1,1,22.96,26.515,88,0.0,0,1,0,101.89146028215215
2012-08-21 05:00:00,3,0,1,1,22.96,26.515,83,6.0032,0,1,0,115.98886846345039
2012-08-21 06:00:00,3,0,1,1,22.96,26.515,83,7.0015,0,1,0,115.98886846345039
2012-08-21 07:00:00,3,0,1,1,24.6,28.79,78,7.0015,0,1,0,148.4319822610129
2012-08-21 08:00:00,3,0,1,1,24.6,28.79,78,8.9981,0,1,0,148.4319822610129
2012-08-21 09:00:00,3,0,1,1,26.24,30.305,69,0.0,0,1,0,192.15302260361398
2012-08-21 10:00:00,3,0,1,1,27.06,31.06,61,7.0015,0,1,0,223.8817285018233
2012-08-21 11:00:00,3,0,1,1,28.7,32.575,54,0.0,0,1,0,261.9638055719051
2012-08-21 12:00:00,3,0,1,1,29.52,32.575,45,0.0,0,1,0,296.511993106374
2012-08-21 13:00:00,3,0,1,1,30.34,32.575,40,0.0,0,1,0,319.78225409580443
2012-08-21 14:00:00,3,0,1,1,31.16,33.335,37,6.0032,0,1,0,337.41355181271547
2012-08-21 15:00:00,3,0,1,1,31.16,33.335,37,0.0,0,1,0,337.41355181271547
2012-08-21 16:00:00,3,0,1,1,31.16,33.335,37,0.0,0,1,0,337.41355181271547
2012-08-21 17:00:00,3,0,1,1,30.34,33.335,51,19.0012,0,1,0,288.7679560969483
2012-08-21 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,0,1,0,271.13665838003726
2012-08-21 19:00:00,3,0,1,3,25.42,29.545,73,7.0015,0,1,0,171.7022432504433
2012-08-21 20:00:00,3,0,1,1,26.24,30.305,73,0.0,0,1,0,180.87509605857537
2012-08-21 21:00:00,3,0,1,1,26.24,30.305,73,0.0,0,1,0,180.87509605857537
2012-08-21 22:00:00,3,0,1,1,26.24,29.545,78,0.0,0,1,0,166.77768787727715
2012-08-21 23:00:00,3,0,1,1,25.42,28.79,83,0.0,0,1,0,143.50742688784686
2012-08-22 00:00:00,3,0,1,1,25.42,28.79,83,7.0015,0,1,0,143.50742688784686
2012-08-22 01:00:00,3,0,1,1,25.42,29.545,78,0.0,0,1,0,157.60483506914508
2012-08-22 02:00:00,3,0,1,1,25.42,29.545,78,0.0,0,1,0,157.60483506914508
2012-08-22 03:00:00,3,0,1,1,25.42,29.545,78,0.0,0,1,0,157.60483506914508
2012-08-22 04:00:00,3,0,1,1,23.78,27.275,83,7.0015,0,1,0,125.16172127158256
2012-08-22 05:00:00,3,0,1,1,24.6,28.79,78,0.0,0,1,0,148.4319822610129
2012-08-22 06:00:00,3,0,1,1,25.42,29.545,73,0.0,0,1,0,171.7022432504433
2012-08-22 07:00:00,3,0,1,1,25.42,29.545,78,0.0,0,1,0,157.60483506914508
2012-08-22 08:00:00,3,0,1,1,26.24,30.305,73,6.0032,0,1,0,180.87509605857537
2012-08-22 09:00:00,3,0,1,1,27.88,31.82,65,0.0,0,1,0,221.77665476491683
2012-08-22 10:00:00,3,0,1,1,28.7,32.575,61,6.0032,0,1,0,242.2274341180876
2012-08-22 11:00:00,3,0,1,1,29.52,33.335,58,6.0032,0,1,0,259.85873183499865
2012-08-22 12:00:00,3,0,1,1,30.34,33.335,51,0.0,0,1,0,288.7679560969483
2012-08-22 13:00:00,3,0,1,1,31.16,34.09,48,7.0015,0,1,0,306.3992538138594
2012-08-22 14:00:00,3,0,1,1,31.16,34.09,45,7.0015,0,1,0,314.85769872263836
2012-08-22 15:00:00,3,0,1,1,31.16,34.09,48,8.9981,0,1,0,306.3992538138594
2012-08-22 16:00:00,3,0,1,3,30.34,34.09,55,15.0013,0,1,0,277.49002955190974
2012-08-22 17:00:00,3,0,1,3,30.34,34.09,55,15.0013,0,1,0,277.49002955190974
2012-08-22 18:00:00,3,0,1,3,27.06,31.06,61,15.0013,0,1,0,223.8817285018233
2012-08-22 19:00:00,3,0,1,2,27.06,31.06,74,0.0,0,1,0,187.22846723044788
2012-08-22 20:00:00,3,0,1,1,26.24,30.305,73,12.998,0,1,0,180.87509605857537
2012-08-22 21:00:00,3,0,1,1,26.24,30.305,73,0.0,0,1,0,180.87509605857537
2012-08-22 22:00:00,3,0,1,1,26.24,30.305,73,0.0,0,1,0,180.87509605857537
2012-08-22 23:00:00,3,0,1,1,26.24,28.79,83,0.0,0,1,0,152.68027969597892
2012-08-23 00:00:00,3,0,1,1,26.24,29.545,78,0.0,0,1,0,166.77768787727715
2012-08-23 01:00:00,3,0,1,1,25.42,28.79,83,0.0,0,1,0,143.50742688784686
2012-08-23 02:00:00,3,0,1,1,25.42,28.79,83,0.0,0,1,0,143.50742688784686
2012-08-23 03:00:00,3,0,1,1,25.42,28.79,83,6.0032,0,1,0,143.50742688784686
